ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,TEDTALK747,PGN.TXT,0.04348,0.02703,0.03333,1
ROUGE-2,TEDTALK747,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK747,PGN.TXT,0.00952,0.00625,0.00755,1
ROUGE-L,TEDTALK748,PGN.TXT,0.04348,0.06061,0.05063,1
ROUGE-1,TEDTALK748,PGN.TXT,0.12245,0.08333,0.09917,1
ROUGE-2,TEDTALK748,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK748,PGN.TXT,0.02667,0.01714,0.02087,1
ROUGE-L,TEDTALK506,PGN.TXT,0.12500,0.12500,0.12500,1
ROUGE-1,TEDTALK506,PGN.TXT,0.18750,0.04167,0.06818,1
ROUGE-2,TEDTALK506,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK506,PGN.TXT,0.04286,0.00968,0.01579,1
ROUGE-L,TEDTALK507,PGN.TXT,0.17857,0.08929,0.11905,1
ROUGE-1,TEDTALK507,PGN.TXT,0.28125,0.06250,0.10227,1
ROUGE-2,TEDTALK507,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK507,PGN.TXT,0.09231,0.01791,0.03000,1
ROUGE-L,TEDTALK749,PGN.TXT,0.03846,0.06250,0.04762,1
ROUGE-1,TEDTALK749,PGN.TXT,0.03571,0.00800,0.01307,1
ROUGE-2,TEDTALK749,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK749,PGN.TXT,0.00769,0.00174,0.00284,1
ROUGE-L,TEDTALK508,PGN.TXT,0.09091,0.11538,0.10169,1
ROUGE-1,TEDTALK508,PGN.TXT,0.14286,0.05319,0.07752,1
ROUGE-2,TEDTALK508,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK508,PGN.TXT,0.04242,0.01667,0.02393,1
ROUGE-L,TEDTALK509,PGN.TXT,0.15385,0.11321,0.13043,1
ROUGE-1,TEDTALK509,PGN.TXT,0.19149,0.06338,0.09524,1
ROUGE-2,TEDTALK509,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK509,PGN.TXT,0.04651,0.01515,0.02286,1
ROUGE-L,TEDTALK980,PGN.TXT,0.13158,0.10638,0.11765,1
ROUGE-1,TEDTALK980,PGN.TXT,0.20000,0.06667,0.10000,1
ROUGE-2,TEDTALK980,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK980,PGN.TXT,0.06111,0.02037,0.03056,1
ROUGE-L,TEDTALK981,PGN.TXT,0.08571,0.16667,0.11321,1
ROUGE-1,TEDTALK981,PGN.TXT,0.11111,0.05682,0.07519,1
ROUGE-2,TEDTALK981,PGN.TXT,0.04651,0.02410,0.03175,1
ROUGE-SU4,TEDTALK981,PGN.TXT,0.03415,0.01795,0.02353,1
ROUGE-L,TEDTALK982,PGN.TXT,0.07407,0.08333,0.07843,1
ROUGE-1,TEDTALK982,PGN.TXT,0.06897,0.01754,0.02797,1
ROUGE-2,TEDTALK982,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK982,PGN.TXT,0.01600,0.00417,0.00661,1
ROUGE-L,TEDTALK740,PGN.TXT,0.10526,0.09302,0.09877,1
ROUGE-1,TEDTALK740,PGN.TXT,0.12195,0.03333,0.05236,1
ROUGE-2,TEDTALK740,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK740,PGN.TXT,0.02703,0.00735,0.01156,1
ROUGE-L,TEDTALK983,PGN.TXT,0.04444,0.11765,0.06452,1
ROUGE-1,TEDTALK983,PGN.TXT,0.12000,0.05556,0.07595,1
ROUGE-2,TEDTALK983,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK983,PGN.TXT,0.03043,0.01429,0.01944,1
ROUGE-L,TEDTALK741,PGN.TXT,0.05000,0.07143,0.05882,1
ROUGE-1,TEDTALK741,PGN.TXT,0.13636,0.08571,0.10526,1
ROUGE-2,TEDTALK741,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK741,PGN.TXT,0.02857,0.02069,0.02400,1
ROUGE-L,TEDTALK984,PGN.TXT,0.05128,0.22222,0.08333,1
ROUGE-1,TEDTALK984,PGN.TXT,0.04878,0.01015,0.01681,1
ROUGE-2,TEDTALK984,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK984,PGN.TXT,0.01818,0.00308,0.00526,1
ROUGE-L,TEDTALK742,PGN.TXT,0.18421,0.18421,0.18421,1
ROUGE-1,TEDTALK742,PGN.TXT,0.24490,0.11765,0.15894,1
ROUGE-2,TEDTALK742,PGN.TXT,0.02128,0.01020,0.01379,1
ROUGE-SU4,TEDTALK742,PGN.TXT,0.06222,0.02979,0.04029,1
ROUGE-L,TEDTALK500,PGN.TXT,0.08333,0.08108,0.08219,1
ROUGE-1,TEDTALK500,PGN.TXT,0.17949,0.07447,0.10526,1
ROUGE-2,TEDTALK500,PGN.TXT,0.02778,0.01124,0.01600,1
ROUGE-SU4,TEDTALK500,PGN.TXT,0.05455,0.02143,0.03077,1
ROUGE-L,TEDTALK985,PGN.TXT,0.16667,0.11364,0.13514,1
ROUGE-1,TEDTALK985,PGN.TXT,0.24242,0.08000,0.12030,1
ROUGE-2,TEDTALK985,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK985,PGN.TXT,0.07097,0.02444,0.03636,1
ROUGE-L,TEDTALK501,PGN.TXT,0.16216,0.16216,0.16216,1
ROUGE-1,TEDTALK501,PGN.TXT,0.19512,0.09302,0.12598,1
ROUGE-2,TEDTALK501,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK501,PGN.TXT,0.05143,0.02368,0.03243,1
ROUGE-L,TEDTALK743,PGN.TXT,0.09804,0.21739,0.13514,1
ROUGE-1,TEDTALK743,PGN.TXT,0.10526,0.07895,0.09023,1
ROUGE-2,TEDTALK743,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK743,PGN.TXT,0.02745,0.02121,0.02393,1
ROUGE-L,TEDTALK777,PGN.TXT,0.04878,0.06061,0.05405,1
ROUGE-1,TEDTALK777,PGN.TXT,0.11111,0.03731,0.05587,1
ROUGE-2,TEDTALK777,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK777,PGN.TXT,0.02564,0.00833,0.01258,1
ROUGE-L,TEDTALK26,PGN.TXT,0.09091,0.06061,0.07273,1
ROUGE-1,TEDTALK26,PGN.TXT,0.16000,0.03774,0.06107,1
ROUGE-2,TEDTALK26,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK26,PGN.TXT,0.03478,0.00833,0.01345,1
ROUGE-L,TEDTALK1421,PGN.TXT,0.10638,0.12821,0.11628,1
ROUGE-1,TEDTALK1421,PGN.TXT,0.18966,0.08730,0.11957,1
ROUGE-2,TEDTALK1421,PGN.TXT,0.01852,0.00826,0.01143,1
ROUGE-SU4,TEDTALK1421,PGN.TXT,0.06000,0.02586,0.03614,1
ROUGE-L,TEDTALK535,PGN.TXT,0.05000,0.10526,0.06780,1
ROUGE-1,TEDTALK535,PGN.TXT,0.04255,0.02941,0.03478,1
ROUGE-2,TEDTALK535,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK535,PGN.TXT,0.00976,0.00690,0.00808,1
ROUGE-L,TEDTALK1420,PGN.TXT,0.16071,0.21429,0.18367,1
ROUGE-1,TEDTALK1420,PGN.TXT,0.25714,0.12000,0.16364,1
ROUGE-2,TEDTALK1420,PGN.TXT,0.01493,0.00699,0.00952,1
ROUGE-SU4,TEDTALK1420,PGN.TXT,0.06875,0.03235,0.04400,1
ROUGE-L,TEDTALK536,PGN.TXT,0.14706,0.11364,0.12821,1
ROUGE-1,TEDTALK536,PGN.TXT,0.14706,0.03401,0.05525,1
ROUGE-2,TEDTALK536,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK536,PGN.TXT,0.03125,0.00709,0.01156,1
ROUGE-L,TEDTALK778,PGN.TXT,0.15789,0.18750,0.17143,1
ROUGE-1,TEDTALK778,PGN.TXT,0.20000,0.11250,0.14400,1
ROUGE-2,TEDTALK778,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK778,PGN.TXT,0.04878,0.02857,0.03604,1
ROUGE-L,TEDTALK25,PGN.TXT,0.11429,0.26667,0.16000,1
ROUGE-1,TEDTALK25,PGN.TXT,0.12821,0.07812,0.09709,1
ROUGE-2,TEDTALK25,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK25,PGN.TXT,0.02857,0.01852,0.02247,1
ROUGE-L,TEDTALK779,PGN.TXT,0.13636,0.13953,0.13793,1
ROUGE-1,TEDTALK779,PGN.TXT,0.25926,0.12069,0.16471,1
ROUGE-2,TEDTALK779,PGN.TXT,0.01923,0.00917,0.01242,1
ROUGE-SU4,TEDTALK779,PGN.TXT,0.08400,0.04118,0.05526,1
ROUGE-L,TEDTALK537,PGN.TXT,0.08571,0.27273,0.13043,1
ROUGE-1,TEDTALK537,PGN.TXT,0.13889,0.07812,0.10000,1
ROUGE-2,TEDTALK537,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK537,PGN.TXT,0.03750,0.02222,0.02791,1
ROUGE-L,TEDTALK24,PGN.TXT,0.05714,0.05556,0.05634,1
ROUGE-1,TEDTALK24,PGN.TXT,0.12500,0.06410,0.08475,1
ROUGE-2,TEDTALK24,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK24,PGN.TXT,0.02632,0.01389,0.01818,1
ROUGE-L,TEDTALK1423,PGN.TXT,0.10417,0.08621,0.09434,1
ROUGE-1,TEDTALK1423,PGN.TXT,0.16071,0.06081,0.08824,1
ROUGE-2,TEDTALK1423,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1423,PGN.TXT,0.03462,0.01304,0.01895,1
ROUGE-L,TEDTALK23,PGN.TXT,0.06667,0.14286,0.09091,1
ROUGE-1,TEDTALK23,PGN.TXT,0.11429,0.03704,0.05594,1
ROUGE-2,TEDTALK23,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK23,PGN.TXT,0.02581,0.00816,0.01240,1
ROUGE-L,TEDTALK538,PGN.TXT,0.07895,0.21429,0.11538,1
ROUGE-1,TEDTALK538,PGN.TXT,0.17021,0.10811,0.13223,1
ROUGE-2,TEDTALK538,PGN.TXT,0.02174,0.01493,0.01770,1
ROUGE-SU4,TEDTALK538,PGN.TXT,0.04444,0.03333,0.03810,1
ROUGE-L,TEDTALK1422,PGN.TXT,0.12500,0.13333,0.12903,1
ROUGE-1,TEDTALK1422,PGN.TXT,0.16071,0.08491,0.11111,1
ROUGE-2,TEDTALK1422,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1422,PGN.TXT,0.04167,0.02083,0.02778,1
ROUGE-L,TEDTALK1425,PGN.TXT,0.07500,0.07143,0.07317,1
ROUGE-1,TEDTALK1425,PGN.TXT,0.06818,0.03125,0.04286,1
ROUGE-2,TEDTALK1425,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1425,PGN.TXT,0.01579,0.00698,0.00968,1
ROUGE-L,TEDTALK539,PGN.TXT,0.07407,0.10526,0.08696,1
ROUGE-1,TEDTALK539,PGN.TXT,0.10000,0.01852,0.03125,1
ROUGE-2,TEDTALK539,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK539,PGN.TXT,0.02143,0.00375,0.00638,1
ROUGE-L,TEDTALK1424,PGN.TXT,0.10169,0.13953,0.11765,1
ROUGE-1,TEDTALK1424,PGN.TXT,0.17143,0.10909,0.13333,1
ROUGE-2,TEDTALK1424,PGN.TXT,0.01515,0.00952,0.01170,1
ROUGE-SU4,TEDTALK1424,PGN.TXT,0.05161,0.03200,0.03951,1
ROUGE-L,TEDTALK29,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-1,TEDTALK29,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-2,TEDTALK29,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK29,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-L,TEDTALK1427,PGN.TXT,0.05882,0.10714,0.07595,1
ROUGE-1,TEDTALK1427,PGN.TXT,0.10714,0.04412,0.06250,1
ROUGE-2,TEDTALK1427,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1427,PGN.TXT,0.02308,0.00937,0.01333,1
ROUGE-L,TEDTALK28,PGN.TXT,0.03704,0.07143,0.04878,1
ROUGE-1,TEDTALK28,PGN.TXT,0.16129,0.02890,0.04902,1
ROUGE-2,TEDTALK28,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK28,PGN.TXT,0.04138,0.00702,0.01200,1
ROUGE-L,TEDTALK27,PGN.TXT,0.10256,0.23529,0.14286,1
ROUGE-1,TEDTALK27,PGN.TXT,0.10256,0.03922,0.05674,1
ROUGE-2,TEDTALK27,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK27,PGN.TXT,0.03030,0.01087,0.01600,1
ROUGE-L,TEDTALK1426,PGN.TXT,0.11765,0.12500,0.12121,1
ROUGE-1,TEDTALK1426,PGN.TXT,0.17073,0.05224,0.08000,1
ROUGE-2,TEDTALK1426,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1426,PGN.TXT,0.03784,0.01129,0.01739,1
ROUGE-L,TEDTALK1429,PGN.TXT,0.04082,0.15385,0.06452,1
ROUGE-1,TEDTALK1429,PGN.TXT,0.06452,0.05000,0.05634,1
ROUGE-2,TEDTALK1429,PGN.TXT,0.01667,0.01333,0.01481,1
ROUGE-SU4,TEDTALK1429,PGN.TXT,0.02069,0.01714,0.01875,1
ROUGE-L,TEDTALK1428,PGN.TXT,0.16667,0.11667,0.13725,1
ROUGE-1,TEDTALK1428,PGN.TXT,0.26923,0.09211,0.13725,1
ROUGE-2,TEDTALK1428,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1428,PGN.TXT,0.07083,0.02429,0.03617,1
ROUGE-L,TEDTALK770,PGN.TXT,0.11628,0.16667,0.13699,1
ROUGE-1,TEDTALK770,PGN.TXT,0.19608,0.06024,0.09217,1
ROUGE-2,TEDTALK770,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK770,PGN.TXT,0.04681,0.01410,0.02167,1
ROUGE-L,TEDTALK771,PGN.TXT,0.12000,0.11111,0.11538,1
ROUGE-1,TEDTALK771,PGN.TXT,0.23214,0.09559,0.13542,1
ROUGE-2,TEDTALK771,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK771,PGN.TXT,0.05000,0.02063,0.02921,1
ROUGE-L,TEDTALK772,PGN.TXT,0.14286,0.17647,0.15789,1
ROUGE-1,TEDTALK772,PGN.TXT,0.16327,0.08511,0.11189,1
ROUGE-2,TEDTALK772,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK772,PGN.TXT,0.04000,0.02143,0.02791,1
ROUGE-L,TEDTALK530,PGN.TXT,0.14286,0.16216,0.15190,1
ROUGE-1,TEDTALK530,PGN.TXT,0.15909,0.08140,0.10769,1
ROUGE-2,TEDTALK530,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK530,PGN.TXT,0.04211,0.02105,0.02807,1
ROUGE-L,TEDTALK773,PGN.TXT,0.07692,0.12000,0.09375,1
ROUGE-1,TEDTALK773,PGN.TXT,0.08889,0.04167,0.05674,1
ROUGE-2,TEDTALK773,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK773,PGN.TXT,0.02564,0.01163,0.01600,1
ROUGE-L,TEDTALK531,PGN.TXT,0.14286,0.18182,0.16000,1
ROUGE-1,TEDTALK531,PGN.TXT,0.13953,0.03614,0.05742,1
ROUGE-2,TEDTALK531,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK531,PGN.TXT,0.03077,0.00750,0.01206,1
ROUGE-L,TEDTALK532,PGN.TXT,0.12500,0.09302,0.10667,1
ROUGE-1,TEDTALK532,PGN.TXT,0.32500,0.11017,0.16456,1
ROUGE-2,TEDTALK532,PGN.TXT,0.05556,0.01770,0.02685,1
ROUGE-SU4,TEDTALK532,PGN.TXT,0.12048,0.03704,0.05666,1
ROUGE-L,TEDTALK774,PGN.TXT,0.02128,0.12500,0.03636,1
ROUGE-1,TEDTALK774,PGN.TXT,0.02000,0.00877,0.01220,1
ROUGE-2,TEDTALK774,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK774,PGN.TXT,0.00455,0.00179,0.00256,1
ROUGE-L,TEDTALK775,PGN.TXT,0.05556,0.17647,0.08451,1
ROUGE-1,TEDTALK775,PGN.TXT,0.09375,0.07895,0.08571,1
ROUGE-2,TEDTALK775,PGN.TXT,0.01667,0.01449,0.01550,1
ROUGE-SU4,TEDTALK775,PGN.TXT,0.02500,0.02258,0.02373,1
ROUGE-L,TEDTALK533,PGN.TXT,0.14286,0.12821,0.13514,1
ROUGE-1,TEDTALK533,PGN.TXT,0.28205,0.11957,0.16794,1
ROUGE-2,TEDTALK533,PGN.TXT,0.02778,0.01149,0.01626,1
ROUGE-SU4,TEDTALK533,PGN.TXT,0.07831,0.03171,0.04514,1
ROUGE-L,TEDTALK776,PGN.TXT,0.12195,0.15152,0.13514,1
ROUGE-1,TEDTALK776,PGN.TXT,0.18182,0.05797,0.08791,1
ROUGE-2,TEDTALK776,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK776,PGN.TXT,0.04762,0.01613,0.02410,1
ROUGE-L,TEDTALK534,PGN.TXT,0.10000,0.10811,0.10390,1
ROUGE-1,TEDTALK534,PGN.TXT,0.17021,0.06250,0.09143,1
ROUGE-2,TEDTALK534,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK534,PGN.TXT,0.04186,0.01579,0.02293,1
ROUGE-L,TEDTALK33,PGN.TXT,0.11429,0.14815,0.12903,1
ROUGE-1,TEDTALK33,PGN.TXT,0.26190,0.12222,0.16667,1
ROUGE-2,TEDTALK33,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK33,PGN.TXT,0.05500,0.02895,0.03793,1
ROUGE-L,TEDTALK32,PGN.TXT,0.09677,0.06667,0.07895,1
ROUGE-1,TEDTALK32,PGN.TXT,0.21212,0.03846,0.06512,1
ROUGE-2,TEDTALK32,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK32,PGN.TXT,0.04828,0.00805,0.01379,1
ROUGE-L,TEDTALK31,PGN.TXT,0.08000,0.10526,0.09091,1
ROUGE-1,TEDTALK31,PGN.TXT,0.07143,0.02128,0.03279,1
ROUGE-2,TEDTALK31,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK31,PGN.TXT,0.01538,0.00500,0.00755,1
ROUGE-L,TEDTALK1430,PGN.TXT,0.13043,0.12245,0.12632,1
ROUGE-1,TEDTALK1430,PGN.TXT,0.17742,0.07333,0.10377,1
ROUGE-2,TEDTALK1430,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1430,PGN.TXT,0.03929,0.01571,0.02245,1
ROUGE-L,TEDTALK30,PGN.TXT,0.14815,0.09756,0.11765,1
ROUGE-1,TEDTALK30,PGN.TXT,0.21212,0.04430,0.07330,1
ROUGE-2,TEDTALK30,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK30,PGN.TXT,0.06897,0.01351,0.02260,1
ROUGE-L,TEDTALK524,PGN.TXT,0.06818,0.15789,0.09524,1
ROUGE-1,TEDTALK524,PGN.TXT,0.09804,0.05952,0.07407,1
ROUGE-2,TEDTALK524,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK524,PGN.TXT,0.02128,0.01351,0.01653,1
ROUGE-L,TEDTALK37,PGN.TXT,0.03571,0.06250,0.04545,1
ROUGE-1,TEDTALK37,PGN.TXT,0.03571,0.00735,0.01220,1
ROUGE-2,TEDTALK37,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK37,PGN.TXT,0.00769,0.00149,0.00250,1
ROUGE-L,TEDTALK1410,PGN.TXT,0.08889,0.12903,0.10526,1
ROUGE-1,TEDTALK1410,PGN.TXT,0.17308,0.06338,0.09278,1
ROUGE-2,TEDTALK1410,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1410,PGN.TXT,0.03750,0.01324,0.01957,1
ROUGE-L,TEDTALK766,PGN.TXT,0.11538,0.05000,0.06977,1
ROUGE-1,TEDTALK766,PGN.TXT,0.18519,0.03086,0.05291,1
ROUGE-2,TEDTALK766,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK766,PGN.TXT,0.05600,0.00921,0.01582,1
ROUGE-L,TEDTALK767,PGN.TXT,0.09091,0.09375,0.09231,1
ROUGE-1,TEDTALK767,PGN.TXT,0.28205,0.07746,0.12155,1
ROUGE-2,TEDTALK767,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK767,PGN.TXT,0.08108,0.02344,0.03636,1
ROUGE-L,TEDTALK36,PGN.TXT,0.08571,0.05085,0.06383,1
ROUGE-1,TEDTALK36,PGN.TXT,0.21053,0.04878,0.07921,1
ROUGE-2,TEDTALK36,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK36,PGN.TXT,0.05556,0.01266,0.02062,1
ROUGE-L,TEDTALK525,PGN.TXT,0.10526,0.14286,0.12121,1
ROUGE-1,TEDTALK525,PGN.TXT,0.19565,0.06081,0.09278,1
ROUGE-2,TEDTALK525,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK525,PGN.TXT,0.08095,0.02615,0.03953,1
ROUGE-L,TEDTALK1412,PGN.TXT,0.06818,0.11538,0.08571,1
ROUGE-1,TEDTALK1412,PGN.TXT,0.05556,0.02727,0.03659,1
ROUGE-2,TEDTALK1412,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1412,PGN.TXT,0.01250,0.00600,0.00811,1
ROUGE-L,TEDTALK35,PGN.TXT,0.05405,0.04000,0.04598,1
ROUGE-1,TEDTALK35,PGN.TXT,0.09524,0.02174,0.03540,1
ROUGE-2,TEDTALK35,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK35,PGN.TXT,0.02105,0.00460,0.00755,1
ROUGE-L,TEDTALK526,PGN.TXT,0.11111,0.09677,0.10345,1
ROUGE-1,TEDTALK526,PGN.TXT,0.10714,0.02586,0.04167,1
ROUGE-2,TEDTALK526,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK526,PGN.TXT,0.03333,0.00727,0.01194,1
ROUGE-L,TEDTALK768,PGN.TXT,0.11364,0.09091,0.10101,1
ROUGE-1,TEDTALK768,PGN.TXT,0.21569,0.06111,0.09524,1
ROUGE-2,TEDTALK768,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK768,PGN.TXT,0.05957,0.01687,0.02629,1
ROUGE-L,TEDTALK769,PGN.TXT,0.10000,0.06522,0.07895,1
ROUGE-1,TEDTALK769,PGN.TXT,0.12500,0.03509,0.05479,1
ROUGE-2,TEDTALK769,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK769,PGN.TXT,0.02857,0.00800,0.01250,1
ROUGE-L,TEDTALK34,PGN.TXT,0.10526,0.04878,0.06667,1
ROUGE-1,TEDTALK34,PGN.TXT,0.15789,0.02778,0.04724,1
ROUGE-2,TEDTALK34,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK34,PGN.TXT,0.03529,0.00612,0.01043,1
ROUGE-L,TEDTALK1411,PGN.TXT,0.15217,0.14894,0.15054,1
ROUGE-1,TEDTALK1411,PGN.TXT,0.17241,0.06849,0.09804,1
ROUGE-2,TEDTALK1411,PGN.TXT,0.01852,0.00709,0.01026,1
ROUGE-SU4,TEDTALK1411,PGN.TXT,0.04382,0.01618,0.02363,1
ROUGE-L,TEDTALK527,PGN.TXT,0.20000,0.12903,0.15686,1
ROUGE-1,TEDTALK527,PGN.TXT,0.23810,0.05495,0.08929,1
ROUGE-2,TEDTALK527,PGN.TXT,0.02500,0.00562,0.00917,1
ROUGE-SU4,TEDTALK527,PGN.TXT,0.06316,0.01379,0.02264,1
ROUGE-L,TEDTALK1414,PGN.TXT,0.06897,0.14286,0.09302,1
ROUGE-1,TEDTALK1414,PGN.TXT,0.10294,0.07609,0.08750,1
ROUGE-2,TEDTALK1414,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1414,PGN.TXT,0.02581,0.01951,0.02222,1
ROUGE-L,TEDTALK528,PGN.TXT,0.08000,0.08000,0.08000,1
ROUGE-1,TEDTALK528,PGN.TXT,0.12000,0.04225,0.06250,1
ROUGE-2,TEDTALK528,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK528,PGN.TXT,0.02609,0.00923,0.01364,1
ROUGE-L,TEDTALK1413,PGN.TXT,0.09756,0.10526,0.10127,1
ROUGE-1,TEDTALK1413,PGN.TXT,0.19231,0.07299,0.10582,1
ROUGE-2,TEDTALK1413,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1413,PGN.TXT,0.06667,0.02520,0.03657,1
ROUGE-L,TEDTALK529,PGN.TXT,0.11111,0.09756,0.10390,1
ROUGE-1,TEDTALK529,PGN.TXT,0.16216,0.05882,0.08633,1
ROUGE-2,TEDTALK529,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK529,PGN.TXT,0.04242,0.01522,0.02240,1
ROUGE-L,TEDTALK1416,PGN.TXT,0.12069,0.14894,0.13333,1
ROUGE-1,TEDTALK1416,PGN.TXT,0.21127,0.13393,0.16393,1
ROUGE-2,TEDTALK1416,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1416,PGN.TXT,0.05231,0.03333,0.04072,1
ROUGE-L,TEDTALK39,PGN.TXT,0.03571,0.04167,0.03846,1
ROUGE-1,TEDTALK39,PGN.TXT,0.03448,0.01163,0.01739,1
ROUGE-2,TEDTALK39,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK39,PGN.TXT,0.00741,0.00263,0.00388,1
ROUGE-L,TEDTALK1415,PGN.TXT,0.11628,0.08065,0.09524,1
ROUGE-1,TEDTALK1415,PGN.TXT,0.26000,0.07386,0.11504,1
ROUGE-2,TEDTALK1415,PGN.TXT,0.04255,0.01170,0.01835,1
ROUGE-SU4,TEDTALK1415,PGN.TXT,0.07692,0.02048,0.03235,1
ROUGE-L,TEDTALK38,PGN.TXT,0.04348,0.03333,0.03774,1
ROUGE-1,TEDTALK38,PGN.TXT,0.08696,0.01639,0.02759,1
ROUGE-2,TEDTALK38,PGN.TXT,0.00000,0.00000,0.00000,1
