ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-SU4,TEDTALK800,TEXTRANK.TXT,0.06471,0.02178,0.03259,1
ROUGE-L,TEDTALK801,TEXTRANK.TXT,0.10870,0.06757,0.08333,1
ROUGE-1,TEDTALK801,TEXTRANK.TXT,0.26316,0.15957,0.19868,1
ROUGE-2,TEDTALK801,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK801,TEXTRANK.TXT,0.06415,0.03778,0.04755,1
ROUGE-L,TEDTALK802,TEXTRANK.TXT,0.15385,0.09836,0.12000,1
ROUGE-1,TEDTALK802,TEXTRANK.TXT,0.17647,0.08824,0.11765,1
ROUGE-2,TEDTALK802,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK802,TEXTRANK.TXT,0.04444,0.02174,0.02920,1
ROUGE-L,TEDTALK803,TEXTRANK.TXT,0.10000,0.04545,0.06250,1
ROUGE-1,TEDTALK803,TEXTRANK.TXT,0.27273,0.08889,0.13408,1
ROUGE-2,TEDTALK803,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK803,TEXTRANK.TXT,0.06500,0.01985,0.03041,1
ROUGE-L,TEDTALK1931,TEXTRANK.TXT,0.14815,0.11429,0.12903,1
ROUGE-1,TEDTALK1931,TEXTRANK.TXT,0.20690,0.12245,0.15385,1
ROUGE-2,TEDTALK1931,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1931,TEXTRANK.TXT,0.05185,0.03256,0.04000,1
ROUGE-L,TEDTALK804,TEXTRANK.TXT,0.11538,0.10526,0.11009,1
ROUGE-1,TEDTALK804,TEXTRANK.TXT,0.15152,0.11111,0.12821,1
ROUGE-2,TEDTALK804,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK804,TEXTRANK.TXT,0.04138,0.02927,0.03429,1
ROUGE-L,TEDTALK1930,TEXTRANK.TXT,0.18182,0.12987,0.15152,1
ROUGE-1,TEDTALK1930,TEXTRANK.TXT,0.27273,0.14754,0.19149,1
ROUGE-2,TEDTALK1930,TEXTRANK.TXT,0.01587,0.00833,0.01093,1
ROUGE-SU4,TEDTALK1930,TEXTRANK.TXT,0.07333,0.03729,0.04944,1
ROUGE-L,TEDTALK805,TEXTRANK.TXT,0.12121,0.06667,0.08602,1
ROUGE-1,TEDTALK805,TEXTRANK.TXT,0.20513,0.08889,0.12403,1
ROUGE-2,TEDTALK805,TEXTRANK.TXT,0.02703,0.01124,0.01587,1
ROUGE-SU4,TEDTALK805,TEXTRANK.TXT,0.05143,0.02045,0.02927,1
ROUGE-L,TEDTALK1933,TEXTRANK.TXT,0.10769,0.10448,0.10606,1
ROUGE-1,TEDTALK1933,TEXTRANK.TXT,0.19318,0.13710,0.16038,1
ROUGE-2,TEDTALK1933,TEXTRANK.TXT,0.01176,0.00820,0.00966,1
ROUGE-SU4,TEDTALK1933,TEXTRANK.TXT,0.04878,0.03333,0.03960,1
ROUGE-L,TEDTALK1932,TEXTRANK.TXT,0.20755,0.18033,0.19298,1
ROUGE-1,TEDTALK1932,TEXTRANK.TXT,0.23529,0.17204,0.19876,1
ROUGE-2,TEDTALK1932,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1932,TEXTRANK.TXT,0.05806,0.04235,0.04898,1
ROUGE-L,TEDTALK806,TEXTRANK.TXT,0.07895,0.03659,0.05000,1
ROUGE-1,TEDTALK806,TEXTRANK.TXT,0.26087,0.09756,0.14201,1
ROUGE-2,TEDTALK806,TEXTRANK.TXT,0.02222,0.00826,0.01205,1
ROUGE-SU4,TEDTALK806,TEXTRANK.TXT,0.08182,0.03025,0.04417,1
ROUGE-L,TEDTALK1935,TEXTRANK.TXT,0.17021,0.09412,0.12121,1
ROUGE-1,TEDTALK1935,TEXTRANK.TXT,0.25000,0.10484,0.14773,1
ROUGE-2,TEDTALK1935,TEXTRANK.TXT,0.02041,0.00826,0.01176,1
ROUGE-SU4,TEDTALK1935,TEXTRANK.TXT,0.07391,0.02881,0.04146,1
ROUGE-L,TEDTALK1934,TEXTRANK.TXT,0.23077,0.11250,0.15126,1
ROUGE-1,TEDTALK1934,TEXTRANK.TXT,0.37736,0.17391,0.23810,1
ROUGE-2,TEDTALK1934,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1934,TEXTRANK.TXT,0.11915,0.05045,0.07089,1
ROUGE-L,TEDTALK1937,TEXTRANK.TXT,0.12281,0.10938,0.11570,1
ROUGE-1,TEDTALK1937,TEXTRANK.TXT,0.19118,0.13402,0.15758,1
ROUGE-2,TEDTALK1937,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1937,TEXTRANK.TXT,0.04651,0.03146,0.03753,1
ROUGE-L,TEDTALK1936,TEXTRANK.TXT,0.12698,0.13115,0.12903,1
ROUGE-1,TEDTALK1936,TEXTRANK.TXT,0.22667,0.18889,0.20606,1
ROUGE-2,TEDTALK1936,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1936,TEXTRANK.TXT,0.06567,0.05116,0.05752,1
ROUGE-L,TEDTALK1939,TEXTRANK.TXT,0.11111,0.05747,0.07576,1
ROUGE-1,TEDTALK1939,TEXTRANK.TXT,0.29508,0.12857,0.17910,1
ROUGE-2,TEDTALK1939,TEXTRANK.TXT,0.03448,0.01449,0.02041,1
ROUGE-SU4,TEDTALK1939,TEXTRANK.TXT,0.09818,0.03971,0.05654,1
ROUGE-L,TEDTALK1938,TEXTRANK.TXT,0.11905,0.07463,0.09174,1
ROUGE-1,TEDTALK1938,TEXTRANK.TXT,0.16981,0.08411,0.11250,1
ROUGE-2,TEDTALK1938,TEXTRANK.TXT,0.02000,0.00962,0.01299,1
ROUGE-SU4,TEDTALK1938,TEXTRANK.TXT,0.04681,0.02178,0.02973,1
ROUGE-L,TEDTALK832,TEXTRANK.TXT,0.13636,0.08824,0.10714,1
ROUGE-1,TEDTALK832,TEXTRANK.TXT,0.22449,0.11828,0.15493,1
ROUGE-2,TEDTALK832,TEXTRANK.TXT,0.02128,0.01099,0.01449,1
ROUGE-SU4,TEDTALK832,TEXTRANK.TXT,0.06222,0.03146,0.04179,1
ROUGE-L,TEDTALK833,TEXTRANK.TXT,0.13043,0.07143,0.09231,1
ROUGE-1,TEDTALK833,TEXTRANK.TXT,0.33929,0.15574,0.21348,1
ROUGE-2,TEDTALK833,TEXTRANK.TXT,0.01887,0.00833,0.01156,1
ROUGE-SU4,TEDTALK833,TEXTRANK.TXT,0.09200,0.03898,0.05476,1
ROUGE-L,TEDTALK834,TEXTRANK.TXT,0.19048,0.08889,0.12121,1
ROUGE-1,TEDTALK834,TEXTRANK.TXT,0.33333,0.14035,0.19753,1
ROUGE-2,TEDTALK834,TEXTRANK.TXT,0.02174,0.00901,0.01274,1
ROUGE-SU4,TEDTALK834,TEXTRANK.TXT,0.10455,0.04259,0.06053,1
ROUGE-L,TEDTALK835,TEXTRANK.TXT,0.08000,0.06250,0.07018,1
ROUGE-1,TEDTALK835,TEXTRANK.TXT,0.18750,0.13483,0.15686,1
ROUGE-2,TEDTALK835,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK835,TEXTRANK.TXT,0.05172,0.03448,0.04138,1
ROUGE-L,TEDTALK1920,TEXTRANK.TXT,0.06977,0.05660,0.06250,1
ROUGE-1,TEDTALK1920,TEXTRANK.TXT,0.21569,0.13415,0.16541,1
ROUGE-2,TEDTALK1920,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1920,TEXTRANK.TXT,0.06222,0.03500,0.04480,1
ROUGE-L,TEDTALK836,TEXTRANK.TXT,0.09302,0.05333,0.06780,1
ROUGE-1,TEDTALK836,TEXTRANK.TXT,0.18182,0.09091,0.12121,1
ROUGE-2,TEDTALK836,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK836,TEXTRANK.TXT,0.04898,0.02353,0.03179,1
ROUGE-L,TEDTALK837,TEXTRANK.TXT,0.10145,0.10448,0.10294,1
ROUGE-1,TEDTALK837,TEXTRANK.TXT,0.15730,0.13084,0.14286,1
ROUGE-2,TEDTALK837,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK837,TEXTRANK.TXT,0.04348,0.03301,0.03753,1
ROUGE-L,TEDTALK838,TEXTRANK.TXT,0.16129,0.07463,0.10204,1
ROUGE-1,TEDTALK838,TEXTRANK.TXT,0.22857,0.07843,0.11679,1
ROUGE-2,TEDTALK838,TEXTRANK.TXT,0.03030,0.00990,0.01493,1
ROUGE-SU4,TEDTALK838,TEXTRANK.TXT,0.05806,0.01800,0.02748,1
ROUGE-L,TEDTALK1922,TEXTRANK.TXT,0.08929,0.07692,0.08264,1
ROUGE-1,TEDTALK1922,TEXTRANK.TXT,0.22368,0.16038,0.18681,1
ROUGE-2,TEDTALK1922,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1922,TEXTRANK.TXT,0.05556,0.03922,0.04598,1
ROUGE-L,TEDTALK839,TEXTRANK.TXT,0.15556,0.10606,0.12613,1
ROUGE-1,TEDTALK839,TEXTRANK.TXT,0.27273,0.19565,0.22785,1
ROUGE-2,TEDTALK839,TEXTRANK.TXT,0.01587,0.01124,0.01316,1
ROUGE-SU4,TEDTALK839,TEXTRANK.TXT,0.08333,0.05814,0.06849,1
ROUGE-L,TEDTALK1921,TEXTRANK.TXT,0.07143,0.04918,0.05825,1
ROUGE-1,TEDTALK1921,TEXTRANK.TXT,0.21154,0.12791,0.15942,1
ROUGE-2,TEDTALK1921,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1921,TEXTRANK.TXT,0.05417,0.03095,0.03939,1
ROUGE-L,TEDTALK1924,TEXTRANK.TXT,0.11594,0.12121,0.11852,1
ROUGE-1,TEDTALK1924,TEXTRANK.TXT,0.12941,0.10476,0.11579,1
ROUGE-2,TEDTALK1924,TEXTRANK.TXT,0.01250,0.00971,0.01093,1
ROUGE-SU4,TEDTALK1924,TEXTRANK.TXT,0.03733,0.02772,0.03182,1
ROUGE-L,TEDTALK1923,TEXTRANK.TXT,0.11111,0.05618,0.07463,1
ROUGE-1,TEDTALK1923,TEXTRANK.TXT,0.30769,0.11268,0.16495,1
ROUGE-2,TEDTALK1923,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1923,TEXTRANK.TXT,0.09565,0.03188,0.04783,1
ROUGE-L,TEDTALK1926,TEXTRANK.TXT,0.11765,0.09231,0.10345,1
ROUGE-1,TEDTALK1926,TEXTRANK.TXT,0.14286,0.09302,0.11268,1
ROUGE-2,TEDTALK1926,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1926,TEXTRANK.TXT,0.03200,0.01905,0.02388,1
ROUGE-L,TEDTALK1925,TEXTRANK.TXT,0.14085,0.16949,0.15385,1
ROUGE-1,TEDTALK1925,TEXTRANK.TXT,0.23256,0.20833,0.21978,1
ROUGE-2,TEDTALK1925,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1925,TEXTRANK.TXT,0.06053,0.05610,0.05823,1
ROUGE-L,TEDTALK1928,TEXTRANK.TXT,0.07937,0.04505,0.05747,1
ROUGE-1,TEDTALK1928,TEXTRANK.TXT,0.27500,0.13253,0.17886,1
ROUGE-2,TEDTALK1928,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1928,TEXTRANK.TXT,0.08378,0.03780,0.05210,1
ROUGE-L,TEDTALK1927,TEXTRANK.TXT,0.15686,0.10959,0.12903,1
ROUGE-1,TEDTALK1927,TEXTRANK.TXT,0.25000,0.15534,0.19162,1
ROUGE-2,TEDTALK1927,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1927,TEXTRANK.TXT,0.06333,0.03918,0.04841,1
ROUGE-L,TEDTALK830,TEXTRANK.TXT,0.16667,0.08333,0.11111,1
ROUGE-1,TEDTALK830,TEXTRANK.TXT,0.21875,0.06667,0.10219,1
ROUGE-2,TEDTALK830,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK830,TEXTRANK.TXT,0.05714,0.01754,0.02685,1
ROUGE-L,TEDTALK831,TEXTRANK.TXT,0.10811,0.06061,0.07767,1
ROUGE-1,TEDTALK831,TEXTRANK.TXT,0.19565,0.09184,0.12500,1
ROUGE-2,TEDTALK831,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK831,TEXTRANK.TXT,0.04286,0.01875,0.02609,1
ROUGE-L,TEDTALK1929,TEXTRANK.TXT,0.03659,0.05660,0.04444,1
ROUGE-1,TEDTALK1929,TEXTRANK.TXT,0.12121,0.15584,0.13636,1
ROUGE-2,TEDTALK1929,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1929,TEXTRANK.TXT,0.02857,0.03467,0.03133,1
ROUGE-L,TEDTALK829,TEXTRANK.TXT,0.08824,0.04688,0.06122,1
ROUGE-1,TEDTALK829,TEXTRANK.TXT,0.13158,0.05952,0.08197,1
ROUGE-2,TEDTALK829,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK829,TEXTRANK.TXT,0.04375,0.01707,0.02456,1
ROUGE-L,TEDTALK821,TEXTRANK.TXT,0.10638,0.05618,0.07353,1
ROUGE-1,TEDTALK821,TEXTRANK.TXT,0.14815,0.06612,0.09143,1
ROUGE-2,TEDTALK821,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK821,TEXTRANK.TXT,0.03333,0.01368,0.01939,1
ROUGE-L,TEDTALK822,TEXTRANK.TXT,0.08889,0.05797,0.07018,1
ROUGE-1,TEDTALK822,TEXTRANK.TXT,0.12500,0.05941,0.08054,1
ROUGE-2,TEDTALK822,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK822,TEXTRANK.TXT,0.02727,0.01290,0.01752,1
ROUGE-L,TEDTALK823,TEXTRANK.TXT,0.16667,0.12281,0.14141,1
ROUGE-1,TEDTALK823,TEXTRANK.TXT,0.26000,0.13542,0.17808,1
ROUGE-2,TEDTALK823,TEXTRANK.TXT,0.02083,0.01075,0.01418,1
ROUGE-SU4,TEDTALK823,TEXTRANK.TXT,0.06957,0.03556,0.04706,1
ROUGE-L,TEDTALK824,TEXTRANK.TXT,0.13333,0.07792,0.09836,1
ROUGE-1,TEDTALK824,TEXTRANK.TXT,0.30909,0.13934,0.19209,1
ROUGE-2,TEDTALK824,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK824,TEXTRANK.TXT,0.10612,0.04483,0.06303,1
ROUGE-L,TEDTALK825,TEXTRANK.TXT,0.13889,0.07353,0.09615,1
ROUGE-1,TEDTALK825,TEXTRANK.TXT,0.19048,0.07692,0.10959,1
ROUGE-2,TEDTALK825,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK825,TEXTRANK.TXT,0.04444,0.01633,0.02388,1
ROUGE-L,TEDTALK826,TEXTRANK.TXT,0.27027,0.11628,0.16260,1
ROUGE-1,TEDTALK826,TEXTRANK.TXT,0.36585,0.12397,0.18519,1
ROUGE-2,TEDTALK826,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK826,TEXTRANK.TXT,0.09189,0.02957,0.04474,1
ROUGE-L,TEDTALK1911,TEXTRANK.TXT,0.11475,0.10938,0.11200,1
ROUGE-1,TEDTALK1911,TEXTRANK.TXT,0.10588,0.10000,0.10286,1
ROUGE-2,TEDTALK1911,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1911,TEXTRANK.TXT,0.02400,0.02143,0.02264,1
ROUGE-L,TEDTALK827,TEXTRANK.TXT,0.25532,0.14634,0.18605,1
ROUGE-1,TEDTALK827,TEXTRANK.TXT,0.28302,0.11719,0.16575,1
ROUGE-2,TEDTALK827,TEXTRANK.TXT,0.02041,0.00794,0.01143,1
ROUGE-SU4,TEDTALK827,TEXTRANK.TXT,0.08444,0.03065,0.04497,1
ROUGE-L,TEDTALK828,TEXTRANK.TXT,0.11429,0.05195,0.07143,1
ROUGE-1,TEDTALK828,TEXTRANK.TXT,0.29167,0.12500,0.17500,1
ROUGE-2,TEDTALK828,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK828,TEXTRANK.TXT,0.07727,0.03148,0.04474,1
ROUGE-L,TEDTALK1910,TEXTRANK.TXT,0.10526,0.06452,0.08000,1
ROUGE-1,TEDTALK1910,TEXTRANK.TXT,0.18182,0.09195,0.12214,1
ROUGE-2,TEDTALK1910,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1910,TEXTRANK.TXT,0.05500,0.02651,0.03577,1
ROUGE-L,TEDTALK1913,TEXTRANK.TXT,0.07865,0.08333,0.08092,1
ROUGE-1,TEDTALK1913,TEXTRANK.TXT,0.21774,0.23276,0.22500,1
ROUGE-2,TEDTALK1913,TEXTRANK.TXT,0.00862,0.00877,0.00870,1
ROUGE-SU4,TEDTALK1913,TEXTRANK.TXT,0.05741,0.05536,0.05636,1
ROUGE-L,TEDTALK1912,TEXTRANK.TXT,0.12987,0.13514,0.13245,1
ROUGE-1,TEDTALK1912,TEXTRANK.TXT,0.21429,0.18421,0.19811,1
ROUGE-2,TEDTALK1912,TEXTRANK.TXT,0.01087,0.00885,0.00976,1
ROUGE-SU4,TEDTALK1912,TEXTRANK.TXT,0.06265,0.04821,0.05449,1
ROUGE-L,TEDTALK1915,TEXTRANK.TXT,0.13208,0.11475,0.12281,1
ROUGE-1,TEDTALK1915,TEXTRANK.TXT,0.28986,0.21978,0.25000,1
ROUGE-2,TEDTALK1915,TEXTRANK.TXT,0.07576,0.05556,0.06410,1
ROUGE-SU4,TEDTALK1915,TEXTRANK.TXT,0.10159,0.07191,0.08421,1
ROUGE-L,TEDTALK1914,TEXTRANK.TXT,0.05660,0.05357,0.05505,1
ROUGE-1,TEDTALK1914,TEXTRANK.TXT,0.13846,0.13433,0.13636,1
ROUGE-2,TEDTALK1914,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1914,TEXTRANK.TXT,0.03729,0.03385,0.03548,1
ROUGE-L,TEDTALK1917,TEXTRANK.TXT,0.14286,0.13793,0.14035,1
ROUGE-1,TEDTALK1917,TEXTRANK.TXT,0.19672,0.12903,0.15584,1
ROUGE-2,TEDTALK1917,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1917,TEXTRANK.TXT,0.04688,0.02697,0.03424,1
ROUGE-L,TEDTALK1916,TEXTRANK.TXT,0.14286,0.11765,0.12903,1
ROUGE-1,TEDTALK1916,TEXTRANK.TXT,0.22727,0.16129,0.18868,1
ROUGE-2,TEDTALK1916,TEXTRANK.TXT,0.01587,0.01136,0.01325,1
ROUGE-SU4,TEDTALK1916,TEXTRANK.TXT,0.06000,0.04337,0.05035,1
ROUGE-L,TEDTALK1919,TEXTRANK.TXT,0.17742,0.14474,0.15942,1
ROUGE-1,TEDTALK1919,TEXTRANK.TXT,0.17647,0.14151,0.15707,1
ROUGE-2,TEDTALK1919,TEXTRANK.TXT,0.01220,0.00971,0.01081,1
ROUGE-SU4,TEDTALK1919,TEXTRANK.TXT,0.05063,0.04000,0.04469,1
ROUGE-L,TEDTALK820,TEXTRANK.TXT,0.06977,0.04286,0.05310,1
ROUGE-1,TEDTALK820,TEXTRANK.TXT,0.14000,0.06542,0.08917,1
ROUGE-2,TEDTALK820,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK820,TEXTRANK.TXT,0.03913,0.01714,0.02384,1
ROUGE-L,TEDTALK1918,TEXTRANK.TXT,0.15909,0.09091,0.11570,1
ROUGE-1,TEDTALK1918,TEXTRANK.TXT,0.32143,0.15652,0.21053,1
ROUGE-2,TEDTALK1918,TEXTRANK.TXT,0.03774,0.01786,0.02424,1
ROUGE-SU4,TEDTALK1918,TEXTRANK.TXT,0.10000,0.04587,0.06289,1
ROUGE-L,TEDTALK818,TEXTRANK.TXT,0.10714,0.04167,0.06000,1
ROUGE-1,TEDTALK818,TEXTRANK.TXT,0.23333,0.06796,0.10526,1
ROUGE-2,TEDTALK818,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK818,TEXTRANK.TXT,0.05714,0.01584,0.02481,1
ROUGE-L,TEDTALK819,TEXTRANK.TXT,0.15000,0.07229,0.09756,1
ROUGE-1,TEDTALK819,TEXTRANK.TXT,0.20455,0.06977,0.10405,1
ROUGE-2,TEDTALK819,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK819,TEXTRANK.TXT,0.05263,0.01575,0.02424,1
ROUGE-L,TEDTALK2433,TEXTRANK.TXT,0.10714,0.08955,0.09756,1
ROUGE-1,TEDTALK2433,TEXTRANK.TXT,0.12329,0.09278,0.10588,1
ROUGE-2,TEDTALK2433,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK2433,TEXTRANK.TXT,0.02857,0.01895,0.02278,1
ROUGE-L,TEDTALK1586,TEXTRANK.TXT,0.13889,0.06024,0.08403,1
ROUGE-1,TEDTALK1586,TEXTRANK.TXT,0.18750,0.08108,0.11321,1
ROUGE-2,TEDTALK1586,TEXTRANK.TXT,0.02174,0.00917,0.01290,1
ROUGE-SU4,TEDTALK1586,TEXTRANK.TXT,0.05455,0.02243,0.03179,1
ROUGE-L,TEDTALK1101,TEXTRANK.TXT,0.14706,0.06173,0.08696,1
ROUGE-1,TEDTALK1101,TEXTRANK.TXT,0.23256,0.09524,0.13514,1
ROUGE-2,TEDTALK1101,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1101,TEXTRANK.TXT,0.06154,0.02330,0.03380,1
ROUGE-L,TEDTALK854,TEXTRANK.TXT,0.08955,0.08333,0.08633,1
ROUGE-1,TEDTALK854,TEXTRANK.TXT,0.24096,0.21277,0.22599,1
ROUGE-2,TEDTALK854,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK854,TEXTRANK.TXT,0.06494,0.05435,0.05917,1
ROUGE-L,TEDTALK1585,TEXTRANK.TXT,0.19565,0.10843,0.13953,1
ROUGE-1,TEDTALK1585,TEXTRANK.TXT,0.19608,0.07937,0.11299,1
ROUGE-2,TEDTALK1585,TEXTRANK.TXT,0.02083,0.00820,0.01176,1
ROUGE-SU4,TEDTALK1585,TEXTRANK.TXT,0.05333,0.02034,0.02945,1
ROUGE-L,TEDTALK855,TEXTRANK.TXT,0.09756,0.06349,0.07692,1
ROUGE-1,TEDTALK855,TEXTRANK.TXT,0.14583,0.08046,0.10370,1
ROUGE-2,TEDTALK855,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK855,TEXTRANK.TXT,0.03810,0.01882,0.02520,1
ROUGE-L,TEDTALK2432,TEXTRANK.TXT,0.06667,0.06452,0.06557,1
ROUGE-1,TEDTALK2432,TEXTRANK.TXT,0.20548,0.16854,0.18519,1
ROUGE-2,TEDTALK2432,TEXTRANK.TXT,0.01429,0.01136,0.01266,1
ROUGE-SU4,TEDTALK2432,TEXTRANK.TXT,0.05373,0.04138,0.04675,1
ROUGE-L,TEDTALK1102,TEXTRANK.TXT,0.15152,0.06329,0.08929,1
ROUGE-1,TEDTALK1102,TEXTRANK.TXT,0.14634,0.04724,0.07143,1
ROUGE-2,TEDTALK1102,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1102,TEXTRANK.TXT,0.03784,0.01157,0.01772,1
ROUGE-L,TEDTALK856,TEXTRANK.TXT,0.14286,0.08642,0.10769,1
ROUGE-1,TEDTALK856,TEXTRANK.TXT,0.16981,0.06923,0.09836,1
ROUGE-2,TEDTALK856,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK856,TEXTRANK.TXT,0.03830,0.01452,0.02105,1
ROUGE-L,TEDTALK1588,TEXTRANK.TXT,0.20000,0.14458,0.16783,1
ROUGE-1,TEDTALK1588,TEXTRANK.TXT,0.32468,0.20325,0.25000,1
ROUGE-2,TEDTALK1588,TEXTRANK.TXT,0.01351,0.00826,0.01026,1
ROUGE-SU4,TEDTALK1588,TEXTRANK.TXT,0.08451,0.05042,0.06316,1
ROUGE-L,TEDTALK1103,TEXTRANK.TXT,0.23810,0.07246,0.11111,1
ROUGE-1,TEDTALK1103,TEXTRANK.TXT,0.36364,0.08421,0.13675,1
ROUGE-2,TEDTALK1103,TEXTRANK.TXT,0.10000,0.02128,0.03509,1
ROUGE-SU4,TEDTALK1103,TEXTRANK.TXT,0.12903,0.02581,0.04301,1
ROUGE-L,TEDTALK2435,TEXTRANK.TXT,0.10638,0.07353,0.08696,1
ROUGE-1,TEDTALK2435,TEXTRANK.TXT,0.21818,0.12766,0.16107,1
ROUGE-2,TEDTALK2435,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK2435,TEXTRANK.TXT,0.05098,0.02826,0.03636,1
ROUGE-L,TEDTALK1104,TEXTRANK.TXT,0.15385,0.05556,0.08163,1
ROUGE-1,TEDTALK1104,TEXTRANK.TXT,0.22222,0.06316,0.09836,1
ROUGE-2,TEDTALK1104,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1104,TEXTRANK.TXT,0.05600,0.01538,0.02414,1
ROUGE-L,TEDTALK2434,TEXTRANK.TXT,0.15385,0.08889,0.11268,1
ROUGE-1,TEDTALK2434,TEXTRANK.TXT,0.31081,0.18110,0.22886,1
ROUGE-2,TEDTALK2434,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK2434,TEXTRANK.TXT,0.07941,0.04390,0.05654,1
ROUGE-L,TEDTALK1587,TEXTRANK.TXT,0.18519,0.11236,0.13986,1
ROUGE-1,TEDTALK1587,TEXTRANK.TXT,0.31884,0.16296,0.21569,1
ROUGE-2,TEDTALK1587,TEXTRANK.TXT,0.01515,0.00758,0.01010,1
ROUGE-SU4,TEDTALK1587,TEXTRANK.TXT,0.08571,0.04186,0.05625,1
ROUGE-L,TEDTALK857,TEXTRANK.TXT,0.13333,0.05714,0.08000,1
ROUGE-1,TEDTALK857,TEXTRANK.TXT,0.23333,0.06604,0.10294,1
ROUGE-2,TEDTALK857,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK857,TEXTRANK.TXT,0.05714,0.01569,0.02462,1
ROUGE-L,TEDTALK2437,TEXTRANK.TXT,0.11765,0.09524,0.10526,1
ROUGE-1,TEDTALK2437,TEXTRANK.TXT,0.28571,0.20690,0.24000,1
ROUGE-2,TEDTALK2437,TEXTRANK.TXT,0.01639,0.01163,0.01361,1
ROUGE-SU4,TEDTALK2437,TEXTRANK.TXT,0.08136,0.05647,0.06667,1
ROUGE-L,TEDTALK858,TEXTRANK.TXT,0.13636,0.09091,0.10909,1
